strain_slug,strain_category,strain_popularity
peach-ozz,None,0.0019974562780547427
pelirroja,None,0.0005490245847139416
sir-lando,None,0.0008773357685378565
tally-mon,Hybrid,0.003779716990241709
4-prophets,None,0.0016525915891640755
blue-ocean,None,0.0014456727758296755
cheesecake,None,0.0026044181305023163
grapeology,None,0.0003007220087126615
lost-cause,None,0.001020799479116374
purple-mac,None,0.0023947403996567905
sour-bobby,None,0.0014042890131627955
starduster,None,0.0007835325731595951
tangie-dos,None,0.0006207564400032003
ursa-major,None,0.0005793726773363204
bananium-2,None,0.002146437823655511
berry-punch,None,0.0034569236414400445
cherry-cake,None,0.002540963027746433
cherry-star,None,0.0008442287584043526
desert-lime,None,0.0009325141187603633
dread-bread,None,0.0016277613315639474
head-doctor,None,0.0009049249436491098
hennessy-og,None,0.0005959261824030722
juice-boxxx,None,0.0
lemon-icing,None,0.00040280195662429887
light-saber,Hybrid,0.0004441857192911789
lion-s-mane,None,0.003465200393973421
mixed-berry,None,0.0015339581361856864
monkey-tape,None,0.0004441857192911789
morris-code,None,0.0006207564400032003
nilla-wafer,None,0.0025685522028576872
okc-thunder,None,0.0003614181939574189
orange-cake,Hybrid,0.0014429138583185502
peach-ringz,None,0.0008607822634711045
royal-ac-dc,None,0.00018208855573427209
sc-slimer,None,0.002309213956811905
sour-91-pie,None,0.0012084058698728967
sugar-candy,None,0.00028140958613478414
tang-breath,None,0.0010566654067610034
temple-kush,None,0.0005407478321805656
animal-candy,None,0.0010042459740496222
berry-gelato,None,0.00461291007860156
cake-n-chem,None,0.0002786506686236588
cake-crasher,None,0.0006952472128035844
dirty-thirty,None,0.0004993640695136857
frosted-zinn,None,0.0015201635486300595
grape-gas-7,None,0.0014346371057851741
headstash-3,None,0.0006235153575143258
island-chill,None,0.000626274275025451
kitchen-sink,Hybrid,0.004163206524288129
lemon-brulee,Hybrid,0.0012415128800064006
mac-caps-cut,None,0.00025382041102353084
og-dragonfly,None,0.0003503825239129176
oregon-noble,None,0.0008552644284488538
purple-demon,None,0.00035314144142404284
rainbow-belt,None,0.0023478388019676603
rainbow-road,None,0.00019864206080102406
sherb-valley,None,0.001969867102943489
star-stomper,None,0.0010787367468500062
velvet-glove,Hybrid,0.005412996156827907
zkittlemints,None,0.00020691881333440013
beach-wedding,Hybrid,0.003881796938153346
blue-sunshine,None,0.0016912164343198305
crescendo-11,None,0.0018870995776097289
dream-wedding,None,0.00024830257600128014
headbanger-7,None,0.0
mellow-melons,None,0.0006897293777813338
papaya-sorbet,None,0.0005076408220470617
platinum-cake,Hybrid,0.004532901470778925
str8-lemonade,None,0.0009573443763604912
wedding-punch,None,0.002358874472012161
bubba-diagonal,Indica,0.0011339150970725127
electric-punch,None,0.0004828105644469336
glitter-apples,None,0.0009573443763604912
green-wildfire,None,0.0015063689610744328
oregon-thunder,None,0.0
purple-apricot,None,0.002416811739745793
rainbow-gelato,None,0.0013987711781405447
sophie-s-punch,None,0.001161504272183766
tahitian-punch,None,0.0012249593749396484
tangie-burn-og,None,0.000684211542759083
tropicana-haze,None,0.0014346371057851741
ultra-violence,None,0.001031835149160875
wonka-bars-13,None,0.0007807736556484698
zkittlez-mints,None,0.0008994071086268592
alien-grapevine,None,0.00043590896675780287
black-dog-skunk,None,0.0001407047930673921
cherry-zkittlez,None,0.0020084919480992443
forbidden-jelly,None,0.0012911733952066567
gibsonburg-glue,None,0.0004083197916465496
grapes-n-cream,None,0.0012580663850731528
jungle-punch-8,None,0.0015946543214304435
la-pop-rockz-4,None,0.0005931672648919469
mandarin-temple,None,0.0017381180320089607
nigerian-silver,None,0.0027423640060585826
northern-wonder,None,0.0
orange-push-pop,Hybrid,0.002259553441611649
oro-blanco-kief,None,0.0008276752533376005
willy-s-wonders,None,0.0
grape-lime-ricky,None,0.0020802238033885024
lemon-shortbread,None,0.0007283542229370885
modified-bananas,None,0.002767194263658711
nitro-lemon-haze,None,0.0
orange-chameleon,None,0.0010594243242721287
pineapple-poison,None,0.0004221143792021762
the-great-ha-tuh,None,0.002292660451745153
jolly-green-giant,None,0.0004993640695136857
strawnana-cookies,None,0.0008221574183153497
black-cherry-punch,Hybrid,0.002800301273792215
blue-angel-cookies,None,0.0003862484515575469
electric-jellyfish,None,0.00018208855573427209
forest-park-purple,None,0.0001572582981341441
grape-gorilla-glue,None,0.00045798030684680564
pineapple-spritzer,None,0.0005490245847139416
blueberry-muffin-4,None,0.0002676149985791574
gorilla-glue-gelato,None,0.001834680144898348
caramel-apple-gelato,None,0.002201616173878017
lumpy-space-princess,None,0.0025906235429466896
critical-orange-punch,None,0.00020967773084552545
potato-runtz,Hybrid,0.005206077343493507
wicked-flo,Hybrid,0.00034486468889066685
the-don-mega,Hybrid,0.0035203787441959273
notorious-thc,Hybrid,0.002634766223124695
bahama-mama,Hybrid,0.002458195502412673
chaos-kush,Hybrid,0.005236425436115886
panama,Hybrid,0.0003476236064017922
citrus-samurai,Hybrid,0.0007807736556484698
prayer-pupil,Hybrid,0.0002676149985791574
white-knuckles,Hybrid,0.0008635411809822299
scout-breath,Hybrid,0.001031835149160875
blackwater-og,Hybrid,0.0005159175745804377
purple-eclipse,Hybrid,0.00041107870915767485
holy-grail,Hybrid,0.001779501794675841
purple-pineapple-express,Hybrid,0.001746394784542337
rainbow-reserve,Hybrid,0.0003476236064017922
barryaire,Hybrid,0.004348053997533528
candy-og,Hybrid,0.0013573874154736649
blunicorn,Hybrid,0.0022457588540560226
french-king,Hybrid,0.0012828966426732804
candy-margy,Hybrid,0.0008635411809822299
818-headband,Hybrid,0.0004524624718245549
vanilla-cream-pie,Hybrid,0.0008304341708487258
jelly-rancher,Hybrid,0.0014594673633853024
mountaintop-mint,Hybrid,0.0
triangle-canyon,Hybrid,0.000551783502225067
dosi-killer,Hybrid,0.0018733049900541024
all-gas-og,Hybrid,0.004201831369443885
jet-fuel-gelato,Hybrid,0.011358463393303004
raspberry-parfait,Hybrid,0.002734087253525207
family-jewels,Hybrid,0.0012304772099618994
old-growth-og,Hybrid,0.00033382901884616546
hi-biscus,Hybrid,0.0003890073690686722
spiked-mai-tai,Hybrid,0.0003862484515575469
lorange,Hybrid,0.0033713971985951594
mojo,Hybrid,0.0003503825239129176
lemon-slush,Hybrid,0.0007228363879148378
ultimate-purple,Hybrid,0.0003145165962682882
la-wedding-pop,Sativa,0.004499794460645421
banana-cookies,Hybrid,0.0016581094241863265
glazed-n-confused,Hybrid,0.00506813146793724
granny-smith,Hybrid,0.0004690159768913068
honey-bee,Hybrid,0.0003310701013350401
sweet-pea,Hybrid,0.00040556087413542416
lemon-bean,Sativa,0.004284598894777645
trideri,Indica,0.0
unforgettable,Hybrid,0.00039176628657979753
slurricrasher,Hybrid,0.003274835085705773
orange-herijuana,Hybrid,0.0008856125210712324
surely-temple,Hybrid,0.00043315004924667763
chocolate-grape-diesel,Hybrid,0.0005048819045359364
lemon-sour-diesel,Hybrid,0.0007587023155594671
critique,Hybrid,0.0006042029349364482
big-black,Indica,0.0
pink-20,Hybrid,0.0017877785472092172
purple-kush-starship,Hybrid,0.0
cbdiesel,Hybrid,0.0
queso-perro,Hybrid,0.0003089987612460375
sugar-berry-scones,Hybrid,0.0
flo-white,Hybrid,0.00202228653565487
flavor-crystals,Hybrid,0.00026485608106803217
daphne,Hybrid,0.0
